persona_id,policy,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,initial_price_eur,final_price_eur,price_delta_eur
judith,baseline,False,False,True,abandoned,0,0,68.14,74.63,6.49
judith,baseline,False,False,True,abandoned,0,0,68.14,68.43,0.29
judith,baseline,False,False,True,abandoned,0,0,68.14,69.47,1.33
judith,baseline,False,False,True,abandoned,0,0,68.14,71.79,3.65
judith,baseline,False,False,True,abandoned,0,0,68.14,73.33,5.19
judith,baseline,False,False,True,abandoned,0,0,68.14,68.24,0.1
judith,baseline,False,False,True,abandoned,0,0,68.14,71.28,3.14
judith,baseline,False,False,True,abandoned,0,0,68.14,70.57,2.43
judith,baseline,False,False,True,abandoned,0,0,68.14,69.7,1.56
judith,baseline,False,True,False,advisor_routed,0,0,68.14,72.06,3.92
judith,baseline,False,False,True,abandoned,0,0,68.14,78.05,9.91
judith,baseline,False,False,True,abandoned,0,0,68.14,77.23,9.09
judith,baseline,False,False,True,abandoned,0,0,68.14,72.92,4.78
judith,baseline,False,False,True,abandoned,0,0,68.14,70.98,2.84
judith,baseline,False,False,True,abandoned,0,0,68.14,75.64,7.5
judith,baseline,False,False,True,abandoned,0,0,68.14,68.96,0.82
judith,baseline,False,False,True,abandoned,0,0,68.14,77.81,9.67
judith,baseline,False,False,True,abandoned,0,0,68.14,73.85,5.71
judith,baseline,False,False,True,abandoned,0,0,68.14,73.53,5.39
judith,baseline,False,False,True,abandoned,0,0,68.14,73.39,5.25
judith,baseline,True,False,False,converted,0,0,68.14,69.19,1.05
judith,baseline,False,True,False,advisor_routed,0,0,68.14,76.93,8.79
judith,baseline,False,False,True,abandoned,0,0,68.14,76.2,8.06
judith,baseline,False,False,True,abandoned,0,0,68.14,77.84,9.7
judith,baseline,False,False,True,abandoned,0,0,68.14,68.2,0.06
judith,baseline,False,False,True,abandoned,0,0,68.14,68.18,0.04
judith,baseline,False,False,True,abandoned,0,0,68.14,72.35,4.21
judith,baseline,False,False,True,abandoned,0,0,68.14,76.33,8.19
judith,baseline,False,False,True,abandoned,0,0,68.14,75.78,7.64
judith,baseline,True,False,False,converted,0,0,68.14,76.91,8.77
judith,baseline,False,False,True,abandoned,0,0,68.14,69.54,1.4
judith,baseline,False,False,True,abandoned,0,0,68.14,76.66,8.52
judith,baseline,False,False,True,abandoned,0,0,68.14,69.62,1.48
judith,baseline,True,False,False,converted,0,0,68.14,77.07,8.93
judith,baseline,False,False,True,abandoned,0,0,68.14,71.6,3.46
judith,baseline,False,False,True,abandoned,0,0,68.14,78.28,10.14
judith,baseline,False,False,True,abandoned,0,0,68.14,71.16,3.02
judith,baseline,False,False,True,abandoned,0,0,68.14,68.34,0.2
judith,baseline,False,False,True,abandoned,0,0,68.14,70.91,2.77
judith,baseline,False,False,True,abandoned,0,0,68.14,75.02,6.88
judith,baseline,False,False,True,abandoned,0,0,68.14,73.32,5.18
judith,baseline,False,False,True,abandoned,0,0,68.14,75.57,7.43
judith,baseline,False,False,True,abandoned,0,0,68.14,77.5,9.36
judith,baseline,False,True,False,advisor_routed,0,0,68.14,73.02,4.88
judith,baseline,False,True,False,advisor_routed,0,0,68.14,72.03,3.89
judith,baseline,False,False,True,abandoned,0,0,68.14,70.36,2.22
judith,balanced,False,False,True,abandoned,1,1,68.14,77.58,9.44
judith,balanced,False,False,True,abandoned,1,1,68.14,75.64,7.5
judith,balanced,False,False,True,abandoned,2,1,68.14,78.3,10.16
judith,balanced,True,False,False,converted,1,1,68.14,68.63,0.49
judith,balanced,False,False,True,abandoned,1,1,68.14,74.13,5.99
judith,balanced,False,False,True,abandoned,1,1,68.14,77.41,9.27
judith,balanced,False,False,True,abandoned,1,1,68.14,72.77,4.63
judith,balanced,False,False,True,abandoned,1,1,68.14,70.92,2.78
judith,balanced,False,False,True,abandoned,1,1,68.14,68.6,0.46
judith,balanced,False,False,True,abandoned,1,1,68.14,74.91,6.77
judith,balanced,False,False,True,abandoned,1,1,68.14,72.55,4.41
judith,balanced,True,False,False,converted,3,3,68.14,70.65,2.51
judith,balanced,False,False,True,abandoned,1,0,68.14,71.71,3.57
judith,balanced,True,False,False,converted,3,3,68.14,69.69,1.55
judith,balanced,True,False,False,converted,3,2,68.14,69.22,1.08
judith,balanced,False,False,True,abandoned,1,1,68.14,75.21,7.07
judith,balanced,False,False,True,abandoned,3,2,68.14,70.27,2.13
judith,balanced,False,False,True,abandoned,2,2,68.14,77.72,9.58
judith,balanced,False,False,True,abandoned,1,1,68.14,71.93,3.79
judith,balanced,True,False,False,converted,2,2,68.14,74.26,6.12
judith,balanced,False,False,True,abandoned,1,1,68.14,73.76,5.62
judith,balanced,False,False,True,abandoned,3,3,68.14,72.01,3.87
judith,balanced,False,False,True,abandoned,3,3,68.14,70.59,2.45
judith,balanced,False,False,True,abandoned,1,1,68.14,77.92,9.78
judith,balanced,False,False,True,abandoned,3,2,68.14,71.42,3.28
judith,balanced,False,False,True,abandoned,3,2,68.14,72.0,3.86
judith,balanced,False,False,True,abandoned,2,2,68.14,75.44,7.3
judith,balanced,True,False,False,converted,1,0,68.14,71.47,3.33
judith,balanced,False,True,False,advisor_routed,0,0,68.14,70.36,2.22
judith,balanced,True,False,False,converted,3,3,68.14,73.37,5.23
judith,balanced,False,False,True,abandoned,1,1,68.14,75.8,7.66
judith,balanced,False,False,True,abandoned,1,1,68.14,75.26,7.12
judith,balanced,False,False,True,abandoned,1,1,68.14,77.94,9.8
judith,balanced,True,False,False,converted,3,3,68.14,75.83,7.69
judith,balanced,True,False,False,converted,3,2,68.14,75.97,7.83
judith,balanced,False,False,True,abandoned,1,1,68.14,78.1,9.96
judith,balanced,False,False,True,abandoned,2,2,68.14,68.49,0.35
judith,balanced,False,False,True,abandoned,3,2,68.14,72.02,3.88
judith,balanced,False,False,True,abandoned,2,1,68.14,76.25,8.11
judith,balanced,False,False,True,abandoned,1,1,68.14,71.04,2.9
judith,balanced,False,False,True,abandoned,1,1,68.14,70.69,2.55
judith,balanced,False,True,False,advisor_routed,0,0,68.14,73.51,5.37
judith,balanced,False,False,True,abandoned,3,2,68.14,73.66,5.52
judith,balanced,False,False,True,abandoned,1,0,68.14,75.4,7.26
judith,balanced,False,False,True,abandoned,2,2,68.14,75.84,7.7
judith,balanced,False,False,True,abandoned,3,2,68.14,72.12,3.98
judith,balanced,False,True,False,advisor_routed,0,0,68.14,70.11,1.97
judith,balanced,False,False,True,abandoned,1,1,68.14,68.28,0.14
judith,balanced,True,False,False,converted,3,3,68.14,75.01,6.87
judith,balanced,False,False,True,abandoned,1,1,68.14,77.7,9.56
judith,balanced,False,False,True,abandoned,1,1,68.14,77.99,9.85
judith,balanced,True,False,False,converted,2,2,68.14,70.68,2.54
judith,balanced,False,False,True,abandoned,2,2,68.14,69.8,1.66
judith,balanced,False,False,True,abandoned,1,1,68.14,77.06,8.92
judith,balanced,True,False,False,converted,3,3,68.14,76.22,8.08
judith,balanced,False,False,True,abandoned,1,1,68.14,68.44,0.3
judith,balanced,False,False,True,abandoned,2,1,68.14,77.87,9.73
judith,balanced,False,False,True,abandoned,3,3,68.14,76.23,8.09
judith,balanced,True,False,False,converted,3,3,68.14,69.81,1.67
judith,balanced,False,False,True,abandoned,1,1,68.14,73.25,5.11
judith,balanced,True,False,False,converted,3,3,68.14,75.04,6.9
judith,balanced,True,False,False,converted,3,2,68.14,74.06,5.92
judith,balanced,False,False,True,abandoned,3,2,68.14,69.11,0.97
judith,balanced,True,False,False,converted,2,1,68.14,71.92,3.78
judith,balanced,False,False,True,abandoned,1,1,68.14,76.16,8.02
judith,balanced,False,True,False,advisor_routed,0,0,68.14,77.72,9.58
judith,balanced,True,False,False,converted,1,1,68.14,78.11,9.97
judith,balanced,True,False,False,converted,2,2,68.14,68.82,0.68
judith,balanced,False,False,True,abandoned,3,3,68.14,75.26,7.12
judith,balanced,False,False,True,abandoned,1,1,68.14,76.68,8.54
judith,balanced,False,False,True,abandoned,3,3,68.14,69.18,1.04
judith,balanced,True,False,False,converted,3,3,68.14,73.91,5.77
judith,balanced,False,False,True,abandoned,1,0,68.14,69.3,1.16
judith,balanced,False,False,True,abandoned,1,1,68.14,70.13,1.99
judith,balanced,True,False,False,converted,3,3,68.14,75.56,7.42
judith,balanced,False,False,True,abandoned,3,3,68.14,72.81,4.67
judith,balanced,False,False,True,abandoned,2,1,68.14,71.25,3.11
judith,balanced,False,False,True,abandoned,3,2,68.14,71.84,3.7
judith,balanced,False,False,True,abandoned,1,1,68.14,69.75,1.61
judith,balanced,False,False,True,abandoned,1,1,68.14,71.41,3.27
judith,balanced,False,False,True,abandoned,1,1,68.14,77.1,8.96
judith,balanced,True,False,False,converted,3,2,68.14,71.56,3.42
judith,balanced,False,False,True,abandoned,1,1,68.14,76.1,7.96
judith,balanced,False,False,True,abandoned,0,0,68.14,76.52,8.38
judith,balanced,True,False,False,converted,1,1,68.14,70.89,2.75
judith,balanced,True,False,False,converted,3,3,68.14,69.86,1.72
judith,balanced,False,False,True,abandoned,3,3,68.14,74.76,6.62
judith,balanced,False,False,True,abandoned,1,1,68.14,76.51,8.37
judith,balanced,False,False,True,abandoned,1,1,68.14,72.5,4.36
judith,balanced,False,False,True,abandoned,1,1,68.14,76.97,8.83
judith,balanced,False,False,True,abandoned,1,1,68.14,76.9,8.76
judith,balanced,True,False,False,converted,3,3,68.14,72.77,4.63
judith,balanced,False,False,True,abandoned,1,1,68.14,72.52,4.38
judith,balanced,True,False,False,converted,3,3,68.14,73.29,5.15
judith,balanced,False,True,False,advisor_routed,0,0,68.14,72.63,4.49
judith,balanced,False,False,True,abandoned,1,1,68.14,71.75,3.61
judith,balanced,False,False,True,abandoned,3,3,68.14,76.89,8.75
judith,balanced,False,False,True,abandoned,1,1,68.14,69.59,1.45
judith,balanced,False,False,True,abandoned,1,1,68.14,78.19,10.05
judith,balanced,False,False,True,abandoned,1,1,68.14,78.16,10.02
judith,balanced,False,False,True,abandoned,1,1,68.14,71.93,3.79
judith,balanced,False,False,True,abandoned,1,1,68.14,68.37,0.23
judith,balanced,False,False,True,abandoned,1,1,68.14,77.2,9.06
judith,balanced,False,False,True,abandoned,1,0,68.14,76.6,8.46
judith,balanced,False,False,True,abandoned,1,1,68.14,72.12,3.98
judith,balanced,False,False,True,abandoned,1,1,68.14,78.08,9.94
judith,balanced,False,False,True,abandoned,1,1,68.14,73.74,5.6
judith,balanced,False,False,True,abandoned,2,2,68.14,72.15,4.01
judith,balanced,False,False,True,abandoned,1,0,68.14,70.22,2.08
judith,balanced,True,False,False,converted,3,3,68.14,72.31,4.17
judith,balanced,True,False,False,converted,3,3,68.14,72.04,3.9
judith,balanced,False,False,True,abandoned,1,1,68.14,70.92,2.78
judith,balanced,False,False,True,abandoned,1,1,68.14,75.1,6.96
judith,balanced,True,False,False,converted,2,2,68.14,69.6,1.46
judith,balanced,True,False,False,converted,3,2,68.14,77.13,8.99
judith,balanced,False,False,True,abandoned,1,1,68.14,69.44,1.3
judith,balanced,False,False,True,abandoned,1,1,68.14,76.12,7.98
judith,balanced,True,False,False,converted,3,3,68.14,73.88,5.74
judith,balanced,False,False,True,abandoned,3,2,68.14,70.95,2.81
judith,balanced,False,False,True,abandoned,1,1,68.14,73.12,4.98
judith,balanced,False,False,True,abandoned,3,3,68.14,77.21,9.07
judith,balanced,False,False,True,abandoned,1,1,68.14,73.92,5.78
judith,balanced,False,True,False,advisor_routed,0,0,68.14,73.87,5.73
judith,balanced,False,False,True,abandoned,1,1,68.14,72.6,4.46
judith,balanced,False,False,True,abandoned,1,1,68.14,72.36,4.22
judith,balanced,True,False,False,converted,2,2,68.14,68.29,0.15
judith,balanced,True,False,False,converted,3,3,68.14,73.97,5.83
judith,balanced,False,False,True,abandoned,1,1,68.14,74.62,6.48
judith,balanced,False,True,False,advisor_routed,0,0,68.14,75.09,6.95
judith,balanced,False,False,True,abandoned,1,1,68.14,70.33,2.19
judith,balanced,False,False,True,abandoned,1,1,68.14,71.36,3.22
judith,balanced,False,True,False,advisor_routed,0,0,68.14,74.72,6.58
judith,balanced,False,False,True,abandoned,1,1,68.14,74.66,6.52
judith,balanced,False,False,True,abandoned,1,1,68.14,76.28,8.14
judith,balanced,False,False,True,abandoned,1,1,68.14,69.57,1.43
judith,balanced,False,False,True,abandoned,1,1,68.14,74.21,6.07
judith,balanced,True,False,False,converted,3,3,68.14,71.29,3.15
judith,balanced,False,False,True,abandoned,1,1,68.14,72.79,4.65
judith,balanced,False,False,True,abandoned,1,1,68.14,76.54,8.4
judith,balanced,True,False,False,converted,3,3,68.14,70.87,2.73
judith,balanced,False,False,True,abandoned,1,1,68.14,77.89,9.75
judith,balanced,False,False,True,abandoned,1,0,68.14,73.49,5.35
judith,balanced,False,False,True,abandoned,1,1,68.14,78.23,10.09
judith,balanced,False,False,True,abandoned,1,1,68.14,75.79,7.65
judith,balanced,False,False,True,abandoned,1,1,68.14,69.09,0.95
judith,balanced,True,False,False,converted,3,2,68.14,73.81,5.67
judith,balanced,False,False,True,abandoned,2,2,68.14,74.07,5.93
judith,balanced,False,False,True,abandoned,1,1,68.14,68.17,0.03
judith,balanced,True,False,False,converted,3,2,68.14,75.22,7.08
judith,balanced,False,False,True,abandoned,3,3,68.14,70.98,2.84
judith,balanced,True,False,False,converted,3,3,68.14,75.34,7.2
judith,balanced,False,False,True,abandoned,2,2,68.14,78.1,9.96
judith,balanced,False,False,True,abandoned,1,1,68.14,73.42,5.28
judith,balanced,False,False,True,abandoned,1,1,68.14,75.41,7.27
judith,balanced,False,False,True,abandoned,3,3,68.14,75.84,7.7
judith,balanced,True,False,False,converted,1,1,68.14,70.98,2.84
judith,balanced,False,False,True,abandoned,1,1,68.14,71.1,2.96
judith,balanced,False,False,True,abandoned,3,2,68.14,77.52,9.38
judith,balanced,False,False,True,abandoned,1,0,68.14,73.61,5.47
judith,balanced,False,False,True,abandoned,2,1,68.14,78.24,10.1
judith,balanced,False,False,True,abandoned,1,1,68.14,69.55,1.41
judith,balanced,False,False,True,abandoned,3,2,68.14,73.03,4.89
judith,balanced,True,False,False,converted,2,2,68.14,68.83,0.69
judith,balanced,True,False,False,converted,1,0,68.14,69.35,1.21
judith,balanced,False,False,True,abandoned,1,0,68.14,77.74,9.6
judith,balanced,False,False,True,abandoned,1,1,68.14,73.13,4.99
judith,balanced,False,False,True,abandoned,1,1,68.14,68.17,0.03
judith,balanced,False,False,True,abandoned,1,1,68.14,71.84,3.7
judith,balanced,False,False,True,abandoned,1,1,68.14,70.47,2.33
judith,balanced,False,False,True,abandoned,1,1,68.14,69.83,1.69
judith,balanced,False,False,True,abandoned,1,1,68.14,73.46,5.32
judith,balanced,False,False,True,abandoned,1,1,68.14,77.99,9.85
judith,balanced,False,False,True,abandoned,1,1,68.14,77.75,9.61
judith,balanced,True,False,False,converted,2,2,68.14,68.89,0.75
judith,balanced,True,False,False,converted,2,2,68.14,73.94,5.8
judith,balanced,False,False,True,abandoned,1,1,68.14,74.14,6.0
judith,balanced,False,False,True,abandoned,3,2,68.14,73.47,5.33
judith,balanced,False,False,True,abandoned,1,1,68.14,69.57,1.43
judith,balanced,False,False,True,abandoned,3,3,68.14,70.96,2.82
judith,balanced,False,False,True,abandoned,1,1,68.14,76.24,8.1
judith,balanced,False,False,True,abandoned,1,1,68.14,75.49,7.35
judith,balanced,True,False,False,converted,1,1,68.14,70.65,2.51
judith,balanced,False,False,True,abandoned,1,0,68.14,72.71,4.57
judith,balanced,False,False,True,abandoned,3,3,68.14,75.32,7.18
judith,balanced,True,False,False,converted,2,2,68.14,68.21,0.07
judith,balanced,False,False,True,abandoned,1,1,68.14,70.85,2.71
judith,balanced,False,False,True,abandoned,1,1,68.14,77.29,9.15
judith,balanced,False,False,True,abandoned,1,1,68.14,70.25,2.11
judith,balanced,False,False,True,abandoned,2,2,68.14,68.57,0.43
judith,balanced,False,False,True,abandoned,3,3,68.14,77.85,9.71
judith,balanced,False,False,True,abandoned,1,1,68.14,76.01,7.87
judith,balanced,False,False,True,abandoned,1,1,68.14,68.35,0.21
judith,balanced,False,False,True,abandoned,1,1,68.14,72.16,4.02
judith,balanced,False,False,True,abandoned,3,3,68.14,69.77,1.63
judith,balanced,False,False,True,abandoned,1,1,68.14,70.79,2.65
judith,balanced,True,False,False,converted,3,2,68.14,71.03,2.89
judith,balanced,False,False,True,abandoned,2,1,68.14,71.79,3.65
judith,balanced,False,False,True,abandoned,1,1,68.14,75.14,7.0
judith,balanced,True,False,False,converted,3,3,68.14,71.2,3.06
judith,balanced,False,False,True,abandoned,3,1,68.14,71.22,3.08
judith,balanced,False,False,True,abandoned,3,2,68.14,71.99,3.85
judith,balanced,False,False,True,abandoned,1,1,68.14,73.36,5.22
judith,balanced,True,False,False,converted,1,1,68.14,70.17,2.03
judith,balanced,False,False,True,abandoned,3,2,68.14,75.94,7.8
judith,balanced,False,False,True,abandoned,2,1,68.14,78.25,10.11
judith,balanced,False,False,True,abandoned,3,2,68.14,70.42,2.28
judith,balanced,False,False,True,abandoned,2,1,68.14,70.71,2.57
judith,balanced,False,False,True,abandoned,1,1,68.14,70.84,2.7
judith,balanced,False,False,True,abandoned,1,1,68.14,72.48,4.34
judith,balanced,False,False,True,abandoned,2,2,68.14,74.07,5.93
judith,balanced,True,False,False,converted,1,0,68.14,70.23,2.09
judith,balanced,True,False,False,converted,3,3,68.14,68.39,0.25
judith,balanced,False,False,True,abandoned,1,1,68.14,78.3,10.16
judith,balanced,False,False,True,abandoned,3,2,68.14,73.9,5.76
judith,balanced,True,False,False,converted,3,3,68.14,69.5,1.36
judith,balanced,False,False,True,abandoned,1,0,68.14,74.18,6.04
judith,balanced,True,False,False,converted,1,1,68.14,75.54,7.4
judith,balanced,True,False,False,converted,3,2,68.14,74.51,6.37
judith,balanced,False,False,True,abandoned,1,1,68.14,73.33,5.19
judith,balanced,False,False,True,abandoned,3,3,68.14,77.07,8.93
judith,balanced,True,False,False,converted,2,2,68.14,68.75,0.61
judith,balanced,True,False,False,converted,3,2,68.14,74.61,6.47
judith,balanced,True,False,False,converted,2,2,68.14,69.34,1.2
judith,balanced,False,False,True,abandoned,1,1,68.14,77.05,8.91
judith,balanced,False,False,True,abandoned,1,1,68.14,74.49,6.35
judith,balanced,False,False,True,abandoned,3,2,68.14,69.48,1.34
judith,balanced,True,False,False,converted,3,3,68.14,74.18,6.04
judith,balanced,True,False,False,converted,3,3,68.14,76.33,8.19
judith,balanced,True,False,False,converted,2,2,68.14,69.54,1.4
judith,balanced,True,False,False,converted,3,2,68.14,74.38,6.24
judith,balanced,False,False,True,abandoned,1,1,68.14,71.37,3.23
judith,balanced,False,False,True,abandoned,1,1,68.14,70.82,2.68
judith,balanced,False,False,True,abandoned,1,0,68.14,71.37,3.23
judith,balanced,False,False,True,abandoned,2,2,68.14,76.51,8.37
judith,balanced,False,False,True,abandoned,1,1,68.14,68.98,0.84
judith,balanced,False,False,True,abandoned,1,1,68.14,70.14,2.0
judith,balanced,False,False,True,abandoned,1,1,68.14,76.35,8.21
judith,balanced,False,False,True,abandoned,1,1,68.14,71.31,3.17
judith,balanced,True,False,False,converted,3,3,68.14,73.61,5.47
judith,balanced,False,False,True,abandoned,1,1,68.14,73.21,5.07
judith,balanced,False,False,True,abandoned,3,2,68.14,70.13,1.99
judith,balanced,False,False,True,abandoned,2,2,68.14,74.72,6.58
judith,balanced,True,False,False,converted,3,3,68.14,71.91,3.77
judith,balanced,False,False,True,abandoned,1,0,68.14,72.87,4.73
judith,balanced,False,True,False,advisor_routed,0,0,68.14,76.22,8.08
judith,balanced,True,False,False,converted,2,1,68.14,71.08,2.94
judith,balanced,False,False,True,abandoned,1,1,68.14,73.17,5.03
judith,balanced,False,False,True,abandoned,2,2,68.14,77.16,9.02
